Date,Open,High,Low,Close,Adj Close,Volume
2010-08-31,53.340000,53.900002,53.130001,53.599998,44.115421,1794000
2010-09-01,54.250000,55.250000,54.250000,55.169998,45.407616,2835500
2010-09-02,55.290001,55.779999,55.209999,55.750000,45.884964,1399800
2010-09-03,56.320000,56.580002,56.040001,56.490002,46.494030,1956900
2010-09-07,56.279999,56.310001,55.790001,55.880001,45.991970,1759400
2010-09-08,55.950001,56.400002,55.900002,56.169998,46.230648,1155300
2010-09-09,56.779999,56.900002,56.279999,56.450001,46.461105,1433300
2010-09-10,56.570000,56.779999,56.419998,56.689999,46.658627,706800
2010-09-13,57.279999,57.490002,57.119999,57.410000,47.251221,1167500
2010-09-14,57.299999,57.720001,57.090000,57.400002,47.242989,1262900
2010-09-15,57.189999,57.669998,57.029999,57.590000,47.399372,1513700
2010-09-16,57.419998,57.619999,57.250000,57.570000,47.382919,1011500
2010-09-17,57.889999,57.900002,57.389999,57.599998,47.407612,1563700
2010-09-20,57.849998,58.650002,57.669998,58.549999,48.189514,1289400
2010-09-21,58.570000,58.860001,58.220001,58.410000,48.074276,2983400
2010-09-22,58.270000,58.639999,57.910000,58.099998,47.819141,4076300
2010-09-23,57.610001,58.240002,57.470001,57.599998,47.407612,3749800
2010-09-24,57.980000,58.549999,57.919998,58.520000,48.414448,2377700
2010-09-27,58.610001,58.660000,58.240002,58.270000,48.207619,1903100
2010-09-28,58.340000,58.720001,57.740002,58.599998,48.480629,3132100
2010-09-29,58.470001,58.720001,58.270000,58.500000,48.397900,1842400
2010-09-30,58.869999,59.200001,58.099998,58.369999,48.290348,2636800
2010-10-01,58.849998,58.880001,58.270000,58.630001,48.505463,3235500
2010-10-04,58.509998,58.750000,57.849998,58.110001,48.075260,4304800
2010-10-05,58.650002,59.459999,58.580002,59.320000,49.076305,2023200
2010-10-06,59.299999,59.459999,59.020000,59.259998,49.026669,1312200
2010-10-07,59.480000,59.509998,58.840000,59.180000,48.960480,1157400
2010-10-08,59.259998,59.740002,59.060001,59.580002,49.291397,1145100
2010-10-11,59.759998,59.820000,59.490002,59.669998,49.365856,1040200
2010-10-12,59.540001,60.029999,59.119999,59.880001,49.539585,1504000
2010-10-13,60.169998,60.680000,60.060001,60.349998,49.928429,1612000
2010-10-14,60.340000,60.419998,59.779999,60.189999,49.796070,1615200
2010-10-15,60.500000,60.639999,59.790001,60.240002,49.837440,1934400
2010-10-18,60.290001,60.709999,60.169998,60.570000,50.110439,2811800
2010-10-19,59.950001,60.320000,59.340000,59.689999,49.382401,3053600
2010-10-20,59.770000,60.580002,59.770000,60.290001,49.878796,1665500
2010-10-21,60.610001,60.900002,59.900002,60.389999,49.961529,2393200
2010-10-22,60.529999,60.599998,60.330002,60.570000,50.110439,792300
2010-10-25,60.930000,61.299999,60.709999,60.770000,50.275906,1865900
2010-10-26,60.430000,60.860001,60.299999,60.759998,50.267639,905500
2010-10-27,60.369999,60.680000,60.060001,60.639999,50.168354,2228900
2010-10-28,60.950001,61.020000,60.330002,60.639999,50.168354,1896900
2010-10-29,60.590000,60.799999,60.470001,60.720001,50.234547,1665700
2010-11-01,61.040001,61.340000,60.369999,60.730000,50.242817,1084000
2010-11-02,61.209999,61.340000,60.959999,61.209999,50.639927,1004000
2010-11-03,61.349998,61.480000,60.709999,61.459999,50.846756,1444800
2010-11-04,62.189999,62.680000,62.110001,62.660000,51.839527,1676600
2010-11-05,62.740002,63.029999,62.639999,62.939999,52.071182,1623900
2010-11-08,62.750000,62.910000,62.529999,62.860001,52.005005,1005700
2010-11-09,63.000000,63.099998,62.099998,62.369999,51.599606,1001800
2010-11-10,62.320000,62.650002,61.889999,62.639999,51.822998,897200
2010-11-11,62.130001,62.570000,61.939999,62.470001,51.682346,947900
2010-11-12,62.000000,62.299999,61.389999,61.680000,51.028767,1219800
2010-11-15,61.869999,62.119999,61.570000,61.590000,50.954308,804900
2010-11-16,61.230000,61.310001,60.320000,60.610001,50.143551,2115400
2010-11-17,60.610001,60.919998,60.470001,60.709999,50.226265,1101300
2010-11-18,61.290001,61.779999,61.290001,61.560001,50.929493,2305100
2010-11-19,61.570000,61.840000,61.220001,61.810001,51.136314,3205800
2010-11-22,61.520000,61.820000,61.090000,61.820000,51.144600,2431800
2010-11-23,61.139999,61.200001,60.689999,60.939999,50.416546,1481100
2010-11-24,61.349998,61.919998,61.349998,61.919998,51.227322,924600
2010-11-26,61.419998,61.730000,61.330002,61.500000,50.879841,351900
2010-11-29,61.090000,61.540001,60.660000,61.410000,50.805397,1372800
2010-11-30,60.799999,61.389999,60.709999,61.029999,50.490997,2400700
2010-12-01,61.919998,62.450001,61.919998,62.340000,51.574799,1611600
2010-12-02,62.419998,63.160000,62.400002,63.139999,52.236656,1661400
2010-12-03,62.919998,63.430000,62.880001,63.340000,52.402107,1549800
2010-12-06,63.259998,63.459999,63.150002,63.320000,52.385559,1132400
2010-12-07,63.939999,64.019997,63.340000,63.389999,52.443481,2037200
2010-12-08,63.520000,63.680000,63.169998,63.570000,52.592388,937400
2010-12-09,63.959999,63.959999,63.520000,63.799999,52.782669,1478600
2010-12-10,64.029999,64.250000,63.810001,64.209999,53.121868,2079900
2010-12-13,64.489998,64.570000,64.199997,64.230003,53.138412,9472500
2010-12-14,64.349998,64.559998,64.080002,64.250000,53.154976,13621700
2010-12-15,64.199997,64.459999,63.869999,63.970001,52.923328,16901300
2010-12-16,64.040001,64.410004,63.810001,64.349998,53.237694,11039900
2010-12-17,64.349998,64.580002,64.220001,64.470001,53.336967,17309800
2010-12-20,64.690002,64.800003,64.330002,64.639999,53.477612,1739000
2010-12-21,64.910004,65.139999,64.809998,65.029999,53.800270,1370400
2010-12-22,64.809998,65.019997,64.769997,64.930000,54.004871,2097600
2010-12-23,64.900002,64.980003,64.709999,64.839996,53.930027,1424100
2010-12-27,64.650002,64.930000,64.540001,64.879997,53.963287,2789900
2010-12-28,65.000000,65.029999,64.769997,64.940002,54.013191,715300
2010-12-29,65.080002,65.160004,64.989998,65.040001,54.096367,6472400
2010-12-30,64.949997,65.120003,64.879997,64.959999,54.029823,5767700
2010-12-31,64.820000,65.000000,64.739998,64.930000,54.004871,5170800
2011-01-03,65.360001,65.879997,65.360001,65.599998,54.562130,1465100
2011-01-04,65.820000,65.860001,65.040001,65.470001,54.454021,1474900
2011-01-05,65.300003,65.860001,65.190002,65.830002,54.753448,5170700
2011-01-06,65.910004,65.959999,65.540001,65.680000,54.628685,4318100
2011-01-07,65.790001,65.919998,65.040001,65.529999,54.503933,2944000
2011-01-10,65.320000,65.669998,65.059998,65.580002,54.545509,1830000
2011-01-11,65.820000,65.970001,65.570000,65.839996,54.761761,1090700
2011-01-12,66.260002,66.459999,66.089996,66.430000,55.252495,4015900
2011-01-13,66.440002,66.480003,66.129997,66.330002,55.169308,1468900
2011-01-14,66.250000,66.769997,66.169998,66.760002,55.526970,1292800
2011-01-18,66.739998,66.949997,66.629997,66.930000,55.668358,1288700
2011-01-19,66.889999,66.910004,65.989998,66.129997,55.002960,1566600
2011-01-20,65.949997,66.099998,65.470001,65.930000,54.836624,1857700
2011-01-21,66.300003,66.449997,65.949997,66.040001,54.928116,1342000
2011-01-24,66.000000,66.489998,65.940002,66.410004,55.235870,2149200
2011-01-25,66.230003,66.449997,65.910004,66.449997,55.269104,1157500
2011-01-26,66.589996,66.970001,66.480003,66.830002,55.585186,1396100
2011-01-27,66.860001,67.129997,66.720001,67.029999,55.751530,1096900
2011-01-28,67.110001,67.180000,65.720001,65.830002,54.753448,2088100
2011-01-31,65.919998,66.379997,65.830002,66.260002,55.111095,1255200
2011-02-01,66.720001,67.480003,66.690002,67.349998,56.017677,2355400
2011-02-02,67.199997,67.470001,67.180000,67.269997,55.951157,1688900
2011-02-03,67.209999,67.500000,66.760002,67.419998,56.075905,1807200
